"Year","Gas","CSC.Sector","CSC.Subsector","value","Edgar_Class","strategy_id","primary_id","strategy","Code","design_id","Contry","source","future_id","ids"
2024,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2025,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2025,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2026,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2026,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2027,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2027,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2028,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2028,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2029,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2029,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2030,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2030,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2031,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2031,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2032,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2032,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2033,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2033,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2034,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2034,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2035,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2035,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2036,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2036,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2037,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2037,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2038,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2038,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2039,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2039,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2040,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2040,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2041,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2041,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2042,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2042,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2043,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2043,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2044,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2044,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2045,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2045,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2046,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2046,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2047,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2047,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2048,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2048,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2049,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2049,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2050,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:BAU + NDC"
2050,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:6003:ASP + NDC"
2022,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2022,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2023,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2023,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2024,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2024,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2025,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2025,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2026,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2026,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2027,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2027,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2028,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2028,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2029,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2029,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2030,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2030,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2031,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2031,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2032,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2032,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2033,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2033,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2034,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2034,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2035,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2035,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2036,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2036,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2037,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2037,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2038,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2038,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2039,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2039,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2040,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2040,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2041,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2041,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2042,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
2042,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"ASP + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:ASP + NDC"
2043,"CO2","Energy","EN - Manufacturing/Construction",1.20584843497749,"EN - Manufacturing/Construction:CO2",6003,69069,"BAU + NDC","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CO2:6003:BAU + NDC"
